group,pixel_md5,split,label,path
340,30f2b709f2be2ca5fe062b110d39fc0c,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_201.tif
340,30f2b709f2be2ca5fe062b110d39fc0c,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_302.tif
341,1e18c22a5f717188827143d5f7c26a10,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_202.tif
341,1e18c22a5f717188827143d5f7c26a10,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_443.tif
342,4bc471d6fd37bbe2a2a83ab64d77955d,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_203.tif
342,4bc471d6fd37bbe2a2a83ab64d77955d,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1005.tif
343,c04cd59a78c9395721eb9462381573d4,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_205.tif
343,c04cd59a78c9395721eb9462381573d4,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1115.tif
344,34b2cbd4a5251aca512303af5953460c,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_206.tif
344,34b2cbd4a5251aca512303af5953460c,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_121.tif
345,875b37a96189565154f6e79e7d673cc5,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_207.tif
345,875b37a96189565154f6e79e7d673cc5,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_210.tif
346,3c5cfb69bf4514f9988c98f58c49dfc7,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_208.tif
346,3c5cfb69bf4514f9988c98f58c49dfc7,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_902.tif
347,119fd2cd4ee4070840d3a9b00e2e2f78,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_209.tif
347,119fd2cd4ee4070840d3a9b00e2e2f78,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_193.tif
348,b8b6f708607d8aba2e478200ec9e32cd,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_210.tif
348,b8b6f708607d8aba2e478200ec9e32cd,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_185.tif
349,de3dbb5b94511e1167b685bd3c5b08cf,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_211.tif
349,de3dbb5b94511e1167b685bd3c5b08cf,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1244.tif
350,2ee2ab9d20883d20f6f094d70b144c3c,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_212.tif
350,2ee2ab9d20883d20f6f094d70b144c3c,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_618.tif
351,bb6ddb07419410abce2164f97b91296c,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_213.tif
351,bb6ddb07419410abce2164f97b91296c,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1017.tif
352,a7c0f87b577d941c22058bd33c5e29c1,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_214.tif
352,a7c0f87b577d941c22058bd33c5e29c1,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1075.tif
353,1d305194b880e5e5f0927c99a0708f63,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_216.tif
353,1d305194b880e5e5f0927c99a0708f63,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_52.tif
354,66fdd0d7014289c388f0a0dcf1989136,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_218.tif
354,66fdd0d7014289c388f0a0dcf1989136,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_538.tif
355,89f2cccb86a6a4108e63bbaf99a413da,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_219.tif
355,89f2cccb86a6a4108e63bbaf99a413da,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_533.tif
356,58f490fd883babcdeb05b67e7f52c62c,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_220.tif
356,58f490fd883babcdeb05b67e7f52c62c,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_362.tif
356,58f490fd883babcdeb05b67e7f52c62c,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_597.tif
357,366b3401947071a293e293dc00234de6,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_221.tif
357,366b3401947071a293e293dc00234de6,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_349.tif
357,366b3401947071a293e293dc00234de6,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1083.tif
358,b0490fac37e87c0877d55b0243c9026e,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_222.tif
358,b0490fac37e87c0877d55b0243c9026e,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_696.tif
358,b0490fac37e87c0877d55b0243c9026e,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_731.tif
359,4aa59a70bb7c248977fecd07d3a5e20c,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_224.tif
359,4aa59a70bb7c248977fecd07d3a5e20c,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_47.tif
360,6cf43b2a89af049007346fead307b722,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_225.tif
360,6cf43b2a89af049007346fead307b722,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1211.tif
361,31e25d7b6f10f5a637ae3b217df2f11d,test,049,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_049/mmhc50_226.tif
361,31e25d7b6f10f5a637ae3b217df2f11d,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_953.tif
362,cc3b5715a44764583c5b98fda73bd274,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_15.tif
362,cc3b5715a44764583c5b98fda73bd274,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1167.tif
363,7361005654c3938aa3e1edbc4b35b7fd,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_19.tif
363,7361005654c3938aa3e1edbc4b35b7fd,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_647.tif
364,92c01e7e25ca4f27eb1f0d0c363dc1c0,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_22.tif
364,92c01e7e25ca4f27eb1f0d0c363dc1c0,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_519.tif
365,6bcb2f4acf0ddedc470b59d7dad65f41,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_23.tif
365,6bcb2f4acf0ddedc470b59d7dad65f41,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_972.tif
366,6cf87b318c206f3ef34a721816f7ed82,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_27.tif
366,6cf87b318c206f3ef34a721816f7ed82,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_76.tif
367,56223029bb7bc46cd0063cd9aeef5b2e,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_28.tif
367,56223029bb7bc46cd0063cd9aeef5b2e,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_380.tif
368,8d9edf585df3d39fa21ada87db54a7f5,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_45.tif
368,8d9edf585df3d39fa21ada87db54a7f5,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_46.tif
369,c89a4ebb97846c952bf72ee111720b57,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_109.tif
369,c89a4ebb97846c952bf72ee111720b57,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_71.tif
370,ded2e9dec91634f60ef6ce12bf900cb9,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_177.tif
370,ded2e9dec91634f60ef6ce12bf900cb9,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_208.tif
371,bdef871afcd56d480c33fe44937b0161,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_209.tif
371,bdef871afcd56d480c33fe44937b0161,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_731.tif
372,17704e35405ebaf7207681d700b908f2,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_219.tif
372,17704e35405ebaf7207681d700b908f2,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_846.tif
373,76ef308f362feade3a7a7aa3e7317cbc,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_220.tif
373,76ef308f362feade3a7a7aa3e7317cbc,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_663.tif
374,5188292f86186447b4837ff5bc8a8ef2,test,050,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_050/mmhc51_223.tif
374,5188292f86186447b4837ff5bc8a8ef2,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1051.tif
375,3f83ca38a7aeb78928f78950161b6250,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_4.tif
375,3f83ca38a7aeb78928f78950161b6250,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_329.tif
376,9fdfa2487c07350f84eb0163ce8d9331,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_6.tif
376,9fdfa2487c07350f84eb0163ce8d9331,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_470.tif
377,aed85ecbb65dae771724288675748259,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_15.tif
377,aed85ecbb65dae771724288675748259,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_182.tif
378,62f7bb3269ffdf58594167d15515dfef,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_32.tif
378,62f7bb3269ffdf58594167d15515dfef,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_158.tif
379,bbda28fb59f263cc98dfcff6b261b10f,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_42.tif
379,bbda28fb59f263cc98dfcff6b261b10f,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_685.tif
380,629b75d092bfed1cbd548acc1162398d,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_56.tif
380,629b75d092bfed1cbd548acc1162398d,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1182.tif
381,6ae61885c0ee7ddce28cf283c5b6a9ac,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_60.tif
381,6ae61885c0ee7ddce28cf283c5b6a9ac,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_169.tif
382,44e8bc5f8b40841f797ef05d12f5e6ca,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_74.tif
382,44e8bc5f8b40841f797ef05d12f5e6ca,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_199.tif
383,acb505be56acb948f1b1a19aaef8b8ea,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_78.tif
383,acb505be56acb948f1b1a19aaef8b8ea,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_883.tif
384,460898d2b5fa1f5ccc4efe2d7a494a9a,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_81.tif
384,460898d2b5fa1f5ccc4efe2d7a494a9a,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_759.tif
385,d1b781e7c73098e6be0211772a78731a,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_94.tif
385,d1b781e7c73098e6be0211772a78731a,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_593.tif
386,c7f4f4a75ab5f59194992491e15b837b,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_98.tif
386,c7f4f4a75ab5f59194992491e15b837b,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_186.tif
387,bbcff2f89faab81458175654dff4e4d8,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_110.tif
387,bbcff2f89faab81458175654dff4e4d8,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_188.tif
388,27c4e2b93ac45af27d9c6f7907b04e73,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_123.tif
388,27c4e2b93ac45af27d9c6f7907b04e73,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1132.tif
389,9e27b6a32c85307a251433c8d1908bb9,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_133.tif
389,9e27b6a32c85307a251433c8d1908bb9,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1234.tif
390,917182f02c7839f71a149b8f42dab8b4,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_136.tif
390,917182f02c7839f71a149b8f42dab8b4,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_371.tif
391,1714cb9dd06a52fc2e53c2d81c95d916,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_140.tif
391,1714cb9dd06a52fc2e53c2d81c95d916,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1214.tif
392,b3d31735afd37045465aafe2b72e7150,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_141.tif
392,b3d31735afd37045465aafe2b72e7150,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_148.tif
393,7fbe3af23f71334c98b9691928f3d177,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_142.tif
393,7fbe3af23f71334c98b9691928f3d177,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_631.tif
394,d31044a993d42ef89c5a4ea3a2808623,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_143.tif
394,d31044a993d42ef89c5a4ea3a2808623,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_530.tif
395,1e82a701efaa2cbc938faba3a061d995,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_144.tif
395,1e82a701efaa2cbc938faba3a061d995,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_192.tif
396,192c6a16f79b4d79be75dbfb9e79bc10,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_145.tif
396,192c6a16f79b4d79be75dbfb9e79bc10,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_37.tif
397,e9c41292ce20cba37a022788b0adda17,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_146.tif
397,e9c41292ce20cba37a022788b0adda17,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_171.tif
398,ce111a41b38bd668842705e94be9e41f,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_147.tif
398,ce111a41b38bd668842705e94be9e41f,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_307.tif
399,0e4da4644dba7464912190bbaac377a2,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_149.tif
399,0e4da4644dba7464912190bbaac377a2,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1010.tif
400,2a20137e1bd1c585cb8d9d020bd31588,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_150.tif
400,2a20137e1bd1c585cb8d9d020bd31588,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1094.tif
401,bbe98c679940b264c7e0053aa7e01779,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_151.tif
401,bbe98c679940b264c7e0053aa7e01779,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_85.tif
402,599823017174be6e917191f4a82a0ad4,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_152.tif
402,599823017174be6e917191f4a82a0ad4,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_611.tif
403,4525152ad522e6806fe307e9547d9c35,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_153.tif
403,4525152ad522e6806fe307e9547d9c35,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_483.tif
404,fe3ceb3d219bc48b92f1278bb8f593eb,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_154.tif
404,fe3ceb3d219bc48b92f1278bb8f593eb,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1242.tif
405,ecb696b0bd946a06c585e3a801313e7d,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_155.tif
405,ecb696b0bd946a06c585e3a801313e7d,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_650.tif
406,f8adbe223b7952ae2b44b1c110707c0b,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_156.tif
406,f8adbe223b7952ae2b44b1c110707c0b,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_193.tif
407,dacbf85e9f550c8d462ee3c05e0621f7,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_157.tif
407,dacbf85e9f550c8d462ee3c05e0621f7,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_326.tif
408,9ce3ce6e77e00f365e7238d2f2473dbf,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_158.tif
408,9ce3ce6e77e00f365e7238d2f2473dbf,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_172.tif
409,b4024d4f139d971304865442a080e759,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_159.tif
409,b4024d4f139d971304865442a080e759,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1130.tif
410,8276558c57460bb034c5485ba526dc6d,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_160.tif
410,8276558c57460bb034c5485ba526dc6d,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_164.tif
411,e4189a28ebc838db69c0097dac4db200,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_161.tif
411,e4189a28ebc838db69c0097dac4db200,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_179.tif
412,9482ab5a48363493119746490ca0b6c7,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_162.tif
412,9482ab5a48363493119746490ca0b6c7,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1018.tif
413,f34c1ae49242aa002560d64059c2a3ee,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_163.tif
413,f34c1ae49242aa002560d64059c2a3ee,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_315.tif
414,6b2e7c82c8408a27454556f8a69d4346,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_164.tif
414,6b2e7c82c8408a27454556f8a69d4346,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_576.tif
415,2df8f90be6d883e0179bc0ddbf111d46,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_165.tif
415,2df8f90be6d883e0179bc0ddbf111d46,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_352.tif
416,9ab32de25daffad886499845e2884cec,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_166.tif
416,9ab32de25daffad886499845e2884cec,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_403.tif
417,57fe6e30d45caf1121bc85f2c4612b9e,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_167.tif
417,57fe6e30d45caf1121bc85f2c4612b9e,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_202.tif
418,cfd67be5d20b563dd8d830ff3921a5b3,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_168.tif
418,cfd67be5d20b563dd8d830ff3921a5b3,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1236.tif
419,db9e225cef74d404a261b6eaab3f7f44,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_170.tif
419,db9e225cef74d404a261b6eaab3f7f44,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_160.tif
420,e0805bedcba9e9471025be98af382b93,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_173.tif
420,e0805bedcba9e9471025be98af382b93,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_868.tif
421,5cae4511242a1c4d7cc3f1991d18717b,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_174.tif
421,5cae4511242a1c4d7cc3f1991d18717b,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_491.tif
422,6683420b8f732142f52f77648db15f00,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_175.tif
422,6683420b8f732142f52f77648db15f00,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1153.tif
423,dc52ce46b972dbd77299d2ac051985cb,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_176.tif
423,dc52ce46b972dbd77299d2ac051985cb,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_57.tif
424,1bb2f172ac386232d8934e84526fe933,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_177.tif
424,1bb2f172ac386232d8934e84526fe933,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_715.tif
425,01884d6b6131f8873fea878510f04a71,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_178.tif
425,01884d6b6131f8873fea878510f04a71,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1056.tif
426,e5e914062d07588d17822b7cfb319649,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_179.tif
426,e5e914062d07588d17822b7cfb319649,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_873.tif
427,34dccf3498d55975e7c93fd193c9c75f,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_180.tif
427,34dccf3498d55975e7c93fd193c9c75f,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_544.tif
428,d0f598aa5f8ad4d231251a154a0dab03,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_181.tif
428,d0f598aa5f8ad4d231251a154a0dab03,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1053.tif
429,42c882758c4032714375e8c6dd5c37f4,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_183.tif
429,42c882758c4032714375e8c6dd5c37f4,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_59.tif
430,f957c78bc4f95623b9f25668131edc0e,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_184.tif
430,f957c78bc4f95623b9f25668131edc0e,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_161.tif
431,6b2b57c787acee8f684caed7a2aef596,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_185.tif
431,6b2b57c787acee8f684caed7a2aef596,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_186.tif
432,149db981158fd672c98c39c972bdce7f,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_187.tif
432,149db981158fd672c98c39c972bdce7f,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_967.tif
433,7274c46acea2eaadfb6e8fe81e01b183,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_189.tif
433,7274c46acea2eaadfb6e8fe81e01b183,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_292.tif
434,8ef062f7ac2a8a8573f8403e33fc51ad,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_190.tif
434,8ef062f7ac2a8a8573f8403e33fc51ad,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_651.tif
435,1f60e41ffa267bfe4c603c2b6c7a3e51,test,051,TUMMHCD-TEST-TRAIN/TUMMHCDtest/test_051/mmhc52_191.tif
435,1f60e41ffa267bfe4c603c2b6c7a3e51,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_395.tif
